2015,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm),,2016,Date Time (MDT),Discharge(l/min),SC (microSiemens/cm)
,12-09-2015 07:45,409462.4,593,,,12-09-2016 07:45,400967.3,540
,12-09-2015 08:00,414559.4,593,,,12-09-2016 08:00,400967.3,539
,12-09-2015 08:15,414559.4,594,,,12-09-2016 08:15,400967.3,539
,12-09-2015 08:30,414559.4,595,,,12-09-2016 08:30,400967.3,538
,12-09-2015 08:45,414559.4,593,,,12-09-2016 08:45,400967.3,540
,12-09-2015 09:00,414559.4,595,,,12-09-2016 09:00,400967.3,540
,12-09-2015 09:15,419656.5,594,,,12-09-2016 09:15,397569.3,539
,12-09-2015 09:30,414559.4,593,,,12-09-2016 09:30,397569.3,539
,12-09-2015 09:45,414559.4,592,,,12-09-2016 09:45,397569.3,539
,12-09-2015 10:00,419656.5,591,,,12-09-2016 10:00,397569.3,540
,12-09-2015 10:15,419656.5,590,,,12-09-2016 10:15,397569.3,540
,12-09-2015 10:30,414559.4,589,,,12-09-2016 10:30,397569.3,539
,12-09-2015 10:45,419656.5,589,,,12-09-2016 10:45,397569.3,539
,12-09-2015 11:00,419656.5,588,,,12-09-2016 11:00,397569.3,537
,12-09-2015 11:15,419656.5,588,,,12-09-2016 11:15,392472.2,537
,12-09-2015 11:30,414559.4,589,,,12-09-2016 11:30,397569.3,537
,12-09-2015 11:45,419656.5,590,,,12-09-2016 11:45,397569.3,535
,12-09-2015 12:00,419656.5,590,,,12-09-2016 12:00,397569.3,535
,12-09-2015 12:15,424753.5,590,,,12-09-2016 12:15,397569.3,533
,12-09-2015 12:30,424753.5,592,,,12-09-2016 12:30,397569.3,533
,12-09-2015 12:45,419656.5,592,,,12-09-2016 12:45,397569.3,533
,12-09-2015 13:00,419656.5,588,,,12-09-2016 13:00,400967.3,532
,12-09-2015 13:15,419656.5,590,,,12-09-2016 13:15,400967.3,531
,12-09-2015 13:30,419656.5,591,,,12-09-2016 13:30,400967.3,530
,12-09-2015 13:45,419656.5,592,,,12-09-2016 13:45,400967.3,529
,12-09-2015 14:00,414559.4,593,,,12-09-2016 14:00,397569.3,528
,12-09-2015 14:15,414559.4,593,,,12-09-2016 14:15,397569.3,527
,12-09-2015 14:30,419656.5,597,,,12-09-2016 14:30,397569.3,528
,12-09-2015 14:45,409462.4,603,,,12-09-2016 14:45,400967.3,528
,12-09-2015 15:00,419656.5,603,,,12-09-2016 15:00,400967.3,528
,12-09-2015 15:15,414559.4,603,,,12-09-2016 15:15,397569.3,531
,12-09-2015 15:30,414559.4,602,,,12-09-2016 15:30,397569.3,530
,12-09-2015 15:45,414559.4,600,,,12-09-2016 15:45,397569.3,529
,12-09-2015 16:00,414559.4,598,,,12-09-2016 16:00,397569.3,534
,12-09-2015 16:15,419656.5,595,,,12-09-2016 16:15,400967.3,534
,12-09-2015 16:30,414559.4,597,,,12-09-2016 16:30,397569.3,535
,12-09-2015 16:45,419656.5,595,,,12-09-2016 16:45,397569.3,532
,12-09-2015 17:00,424753.5,593,,,12-09-2016 17:00,397569.3,535
,12-09-2015 17:15,424753.5,589,,,12-09-2016 17:15,397569.3,539
,12-09-2015 17:30,424753.5,588,,,12-09-2016 17:30,397569.3,538
,12-09-2015 17:45,424753.5,589,,,12-09-2016 17:45,400967.3,538
,12-09-2015 18:00,424753.5,593,,,12-09-2016 18:00,400967.3,539
,12-09-2015 18:15,424753.5,594,,,12-09-2016 18:15,400967.3,541
,12-09-2015 18:30,424753.5,592,,,12-09-2016 18:30,400967.3,538
,12-09-2015 18:45,429850.5,595,,,12-09-2016 18:45,400967.3,537
,12-09-2015 19:00,429850.5,597,,,12-09-2016 19:00,406064.3,539
,12-09-2015 19:15,429850.5,599,,,12-09-2016 19:15,406064.3,540
,12-09-2015 19:30,429850.5,600,,,12-09-2016 19:30,406064.3,538
,12-09-2015 19:45,429850.5,600,,,12-09-2016 19:45,406064.3,537
,12-09-2015 20:00,429850.5,601,,,12-09-2016 20:00,406064.3,541
,12-09-2015 20:15,429850.5,601,,,12-09-2016 20:15,406064.3,537
,12-09-2015 20:30,424753.5,599,,,12-09-2016 20:30,406064.3,541
,12-09-2015 20:45,424753.5,597,,,12-09-2016 20:45,406064.3,540
,12-09-2015 21:00,424753.5,600,,,12-09-2016 21:00,406064.3,547
,12-09-2015 21:15,424753.5,595,,,12-09-2016 21:15,406064.3,542
,12-09-2015 21:30,419656.5,592,,,12-09-2016 21:30,406064.3,544
,12-09-2015 21:45,419656.5,588,,,12-09-2016 21:45,406064.3,545
,12-09-2015 22:00,419656.5,587,,,12-09-2016 22:00,406064.3,546
,12-09-2015 22:15,419656.5,585,,,12-09-2016 22:15,406064.3,544
,12-09-2015 22:30,419656.5,583,,,12-09-2016 22:30,406064.3,545
,12-09-2015 22:45,414559.4,582,,,12-09-2016 22:45,400967.3,544
,12-09-2015 23:00,419656.5,582,,,12-09-2016 23:00,406064.3,543
,12-09-2015 23:15,419656.5,581,,,12-09-2016 23:15,406064.3,541
,12-09-2015 23:30,419656.5,581,,,12-09-2016 23:30,400967.3,539
,12-09-2015 23:45,419656.5,583,,,12-09-2016 23:45,400967.3,538
,12-10-2015 00:00,419656.5,583,,,12-10-2016 00:00,406064.3,536
,12-10-2015 00:15,419656.5,583,,,12-10-2016 00:15,400967.3,533
,12-10-2015 00:30,419656.5,584,,,12-10-2016 00:30,400967.3,534
,12-10-2015 00:45,419656.5,583,,,12-10-2016 00:45,400967.3,535
,12-10-2015 01:00,419656.5,583,,,12-10-2016 01:00,400967.3,534
,12-10-2015 01:15,419656.5,582,,,12-10-2016 01:15,400967.3,529
,12-10-2015 01:30,419656.5,582,,,12-10-2016 01:30,400967.3,529
,12-10-2015 01:45,419656.5,581,,,12-10-2016 01:45,400967.3,528
,12-10-2015 02:00,419656.5,581,,,12-10-2016 02:00,400967.3,528
,12-10-2015 02:15,414559.4,582,,,12-10-2016 02:15,406064.3,528
,12-10-2015 02:30,414559.4,582,,,12-10-2016 02:30,406064.3,531
,12-10-2015 02:45,414559.4,583,,,12-10-2016 02:45,411161.4,530
,12-10-2015 03:00,414559.4,584,,,12-10-2016 03:00,411161.4,532
,12-10-2015 03:15,414559.4,585,,,12-10-2016 03:15,416258.4,534
,12-10-2015 03:30,414559.4,587,,,12-10-2016 03:30,411161.4,534
,12-10-2015 03:45,409462.4,588,,,12-10-2016 03:45,416258.4,535
,12-10-2015 04:00,414559.4,589,,,12-10-2016 04:00,411161.4,535
,12-10-2015 04:15,414559.4,590,,,12-10-2016 04:15,416258.4,536
,12-10-2015 04:30,414559.4,591,,,12-10-2016 04:30,416258.4,535
,12-10-2015 04:45,409462.4,592,,,12-10-2016 04:45,416258.4,537
,12-10-2015 05:00,409462.4,592,,,12-10-2016 05:00,421355.5,536
,12-10-2015 05:15,409462.4,592,,,12-10-2016 05:15,416258.4,535
,12-10-2015 05:30,409462.4,591,,,12-10-2016 05:30,416258.4,536
,12-10-2015 05:45,404365.3,587,,,12-10-2016 05:45,416258.4,540
,12-10-2015 06:00,409462.4,585,,,12-10-2016 06:00,416258.4,539
,12-10-2015 06:15,409462.4,585,,,12-10-2016 06:15,416258.4,540
,12-10-2015 06:30,404365.3,584,,,12-10-2016 06:30,416258.4,543
,12-10-2015 06:45,409462.4,581,,,12-10-2016 06:45,416258.4,543
,12-10-2015 07:00,404365.3,583,,,12-10-2016 07:00,416258.4,544
,12-10-2015 07:15,409462.4,580,,,12-10-2016 07:15,416258.4,542
,12-10-2015 07:30,409462.4,579,,,12-10-2016 07:30,416258.4,542
,12-10-2015 07:45,404365.3,579,,,12-10-2016 07:45,416258.4,539
,12-10-2015 08:00,404365.3,579,,,12-10-2016 08:00,416258.4,537
,12-10-2015 08:15,404365.3,580,,,12-10-2016 08:15,416258.4,536
,12-10-2015 08:30,404365.3,584,,,12-10-2016 08:30,416258.4,538
,12-10-2015 08:45,404365.3,584,,,12-10-2016 08:45,416258.4,537
,12-10-2015 09:00,404365.3,584,,,12-10-2016 09:00,416258.4,535
,12-10-2015 09:15,404365.3,584,,,12-10-2016 09:15,411161.4,534
,12-10-2015 09:30,404365.3,586,,,12-10-2016 09:30,411161.4,533
,12-10-2015 09:45,404365.3,588,,,12-10-2016 09:45,411161.4,535
,12-10-2015 10:00,404365.3,587,,,12-10-2016 10:00,411161.4,534
,12-10-2015 10:15,404365.3,585,,,12-10-2016 10:15,411161.4,536
,12-10-2015 10:30,404365.3,585,,,12-10-2016 10:30,411161.4,535
,12-10-2015 10:45,404365.3,585,,,12-10-2016 10:45,411161.4,534
,12-10-2015 11:00,404365.3,585,,,12-10-2016 11:00,411161.4,534
,12-10-2015 11:15,409462.4,585,,,12-10-2016 11:15,406064.3,531
,12-10-2015 11:30,404365.3,585,,,12-10-2016 11:30,416258.4,533
,12-10-2015 11:45,409462.4,584,,,12-10-2016 11:45,416258.4,529
,12-10-2015 12:00,409462.4,585,,,12-10-2016 12:00,416258.4,529
,12-10-2015 12:15,409462.4,586,,,12-10-2016 12:15,421355.5,528
,12-10-2015 12:30,409462.4,586,,,12-10-2016 12:30,416258.4,528
,12-10-2015 12:45,404365.3,584,,,12-10-2016 12:45,416258.4,527
,12-10-2015 13:00,409462.4,584,,,12-10-2016 13:00,416258.4,529
,12-10-2015 13:15,409462.4,586,,,12-10-2016 13:15,416258.4,529
,12-10-2015 13:30,409462.4,587,,,12-10-2016 13:30,416258.4,530
,12-10-2015 13:45,404365.3,586,,,12-10-2016 13:45,416258.4,530
,12-10-2015 14:00,404365.3,586,,,12-10-2016 14:00,421355.5,530
,12-10-2015 14:15,404365.3,586,,,12-10-2016 14:15,416258.4,530
,12-10-2015 14:30,404365.3,586,,,12-10-2016 14:30,421355.5,530
,12-10-2015 14:45,409462.4,585,,,12-10-2016 14:45,416258.4,531
,12-10-2015 15:00,409462.4,586,,,12-10-2016 15:00,416258.4,530
,12-10-2015 15:15,414559.4,585,,,12-10-2016 15:15,416258.4,529
,12-10-2015 15:30,414559.4,587,,,12-10-2016 15:30,411161.4,529
,12-10-2015 15:45,414559.4,587,,,12-10-2016 15:45,411161.4,526
,12-10-2015 16:00,414559.4,590,,,12-10-2016 16:00,411161.4,526
,12-10-2015 16:15,414559.4,591,,,12-10-2016 16:15,411161.4,527
,12-10-2015 16:30,414559.4,591,,,12-10-2016 16:30,411161.4,526
,12-10-2015 16:45,419656.5,591,,,12-10-2016 16:45,411161.4,525
,12-10-2015 17:00,419656.5,592,,,12-10-2016 17:00,411161.4,525
,12-10-2015 17:15,419656.5,592,,,12-10-2016 17:15,411161.4,528
,12-10-2015 17:30,419656.5,588,,,12-10-2016 17:30,411161.4,527
,12-10-2015 17:45,419656.5,584,,,12-10-2016 17:45,411161.4,528
,12-10-2015 18:00,419656.5,589,,,12-10-2016 18:00,411161.4,530
,12-10-2015 18:15,419656.5,587,,,12-10-2016 18:15,411161.4,530
,12-10-2015 18:30,424753.5,592,,,12-10-2016 18:30,411161.4,525
,12-10-2015 18:45,429850.5,591,,,12-10-2016 18:45,411161.4,532
,12-10-2015 19:00,429850.5,589,,,12-10-2016 19:00,411161.4,533
,12-10-2015 19:15,434947.6,582,,,12-10-2016 19:15,411161.4,533
,12-10-2015 19:30,434947.6,581,,,12-10-2016 19:30,411161.4,534
,12-10-2015 19:45,429850.5,583,,,12-10-2016 19:45,406064.3,537
,12-10-2015 20:00,434947.6,578,,,12-10-2016 20:00,406064.3,536
,12-10-2015 20:15,434947.6,577,,,12-10-2016 20:15,406064.3,537
,12-10-2015 20:30,434947.6,581,,,12-10-2016 20:30,406064.3,537
,12-10-2015 20:45,429850.5,579,,,12-10-2016 20:45,406064.3,540
,12-10-2015 21:00,429850.5,577,,,12-10-2016 21:00,406064.3,538
,12-10-2015 21:15,429850.5,577,,,12-10-2016 21:15,406064.3,539
,12-10-2015 21:30,429850.5,577,,,12-10-2016 21:30,406064.3,539
,12-10-2015 21:45,429850.5,576,,,12-10-2016 21:45,411161.4,540
,12-10-2015 22:00,429850.5,577,,,12-10-2016 22:00,411161.4,540
,12-10-2015 22:15,429850.5,576,,,12-10-2016 22:15,416258.4,538
,12-10-2015 22:30,429850.5,576,,,12-10-2016 22:30,416258.4,536
,12-10-2015 22:45,424753.5,574,,,12-10-2016 22:45,411161.4,535
,12-10-2015 23:00,424753.5,571,,,12-10-2016 23:00,411161.4,536
,12-10-2015 23:15,424753.5,569,,,12-10-2016 23:15,411161.4,536
,12-10-2015 23:30,424753.5,568,,,12-10-2016 23:30,411161.4,535
,12-10-2015 23:45,424753.5,568,,,12-10-2016 23:45,411161.4,535
,12-11-2015 00:00,429850.5,568,,,12-11-2016 00:00,411161.4,540
,12-11-2015 00:15,424753.5,565,,,12-11-2016 00:15,411161.4,541
,12-11-2015 00:30,424753.5,567,,,12-11-2016 00:30,411161.4,542
,12-11-2015 00:45,424753.5,569,,,12-11-2016 00:45,411161.4,543
,12-11-2015 01:00,424753.5,570,,,12-11-2016 01:00,406064.3,541
,12-11-2015 01:15,429850.5,572,,,12-11-2016 01:15,406064.3,542
,12-11-2015 01:30,429850.5,573,,,12-11-2016 01:30,406064.3,546
,12-11-2015 01:45,424753.5,572,,,12-11-2016 01:45,406064.3,547
,12-11-2015 02:00,429850.5,572,,,12-11-2016 02:00,406064.3,550
,12-11-2015 02:15,429850.5,571,,,12-11-2016 02:15,406064.3,546
,12-11-2015 02:30,429850.5,570,,,12-11-2016 02:30,406064.3,545
,12-11-2015 02:45,429850.5,573,,,12-11-2016 02:45,406064.3,545
,12-11-2015 03:00,429850.5,573,,,12-11-2016 03:00,406064.3,547
,12-11-2015 03:15,429850.5,573,,,12-11-2016 03:15,402666.3,546
,12-11-2015 03:30,429850.5,570,,,12-11-2016 03:30,402666.3,545
,12-11-2015 03:45,424753.5,570,,,12-11-2016 03:45,402666.3,543
,12-11-2015 04:00,424753.5,572,,,12-11-2016 04:00,402666.3,543
,12-11-2015 04:15,424753.5,570,,,12-11-2016 04:15,402666.3,542
,12-11-2015 04:30,419656.5,567,,,12-11-2016 04:30,402666.3,539
,12-11-2015 04:45,419656.5,570,,,12-11-2016 04:45,402666.3,536
,12-11-2015 05:00,419656.5,571,,,12-11-2016 05:00,402666.3,536
,12-11-2015 05:15,419656.5,569,,,12-11-2016 05:15,402666.3,537
,12-11-2015 05:30,419656.5,566,,,12-11-2016 05:30,402666.3,534
,12-11-2015 05:45,419656.5,568,,,12-11-2016 05:45,402666.3,534
,12-11-2015 06:00,414559.4,567,,,12-11-2016 06:00,397569.3,534
,12-11-2015 06:15,414559.4,566,,,12-11-2016 06:15,397569.3,535
,12-11-2015 06:30,414559.4,567,,,12-11-2016 06:30,397569.3,535
,12-11-2015 06:45,414559.4,568,,,12-11-2016 06:45,392472.2,535
,12-11-2015 07:00,414559.4,566,,,12-11-2016 07:00,397569.3,536
,12-11-2015 07:15,414559.4,567,,,12-11-2016 07:15,397569.3,537
,12-11-2015 07:30,414559.4,565,,,12-11-2016 07:30,392472.2,537
,12-11-2015 07:45,414559.4,565,,,12-11-2016 07:45,397569.3,538
,12-11-2015 08:00,414559.4,565,,,12-11-2016 08:00,397569.3,538
,12-11-2015 08:15,414559.4,564,,,12-11-2016 08:15,397569.3,537
,12-11-2015 08:30,409462.4,566,,,12-11-2016 08:30,397569.3,537
,12-11-2015 08:45,409462.4,565,,,12-11-2016 08:45,397569.3,537
,12-11-2015 09:00,409462.4,566,,,12-11-2016 09:00,397569.3,537
,12-11-2015 09:15,404365.3,566,,,12-11-2016 09:15,392472.2,538
,12-11-2015 09:30,409462.4,569,,,12-11-2016 09:30,392472.2,537
,12-11-2015 09:45,409462.4,568,,,12-11-2016 09:45,392472.2,537
,12-11-2015 10:00,404365.3,568,,,12-11-2016 10:00,392472.2,537
,12-11-2015 10:15,409462.4,568,,,12-11-2016 10:15,392472.2,537
,12-11-2015 10:30,409462.4,566,,,12-11-2016 10:30,392472.2,537
,12-11-2015 10:45,409462.4,564,,,12-11-2016 10:45,392472.2,537
,12-11-2015 11:00,404365.3,565,,,12-11-2016 11:00,397569.3,537
,12-11-2015 11:15,409462.4,565,,,12-11-2016 11:15,392472.2,538
,12-11-2015 11:30,409462.4,565,,,12-11-2016 11:30,392472.2,537
,12-11-2015 11:45,409462.4,565,,,12-11-2016 11:45,392472.2,537
,12-11-2015 12:00,409462.4,565,,,12-11-2016 12:00,397569.3,537
,12-11-2015 12:15,409462.4,566,,,12-11-2016 12:15,397569.3,537
,12-11-2015 12:30,404365.3,568,,,12-11-2016 12:30,392472.2,537
,12-11-2015 12:45,404365.3,569,,,12-11-2016 12:45,392472.2,538
,12-11-2015 13:00,404365.3,569,,,12-11-2016 13:00,392472.2,537
,12-11-2015 13:15,404365.3,570,,,12-11-2016 13:15,392472.2,537
,12-11-2015 13:30,404365.3,570,,,12-11-2016 13:30,392472.2,538
,12-11-2015 13:45,404365.3,572,,,12-11-2016 13:45,392472.2,538
,12-11-2015 14:00,404365.3,572,,,12-11-2016 14:00,392472.2,538
,12-11-2015 14:15,404365.3,574,,,12-11-2016 14:15,387375.2,537
,12-11-2015 14:30,404365.3,575,,,12-11-2016 14:30,392472.2,537
,12-11-2015 14:45,404365.3,575,,,12-11-2016 14:45,387375.2,537
,12-11-2015 15:00,404365.3,577,,,12-11-2016 15:00,392472.2,536
,12-11-2015 15:15,404365.3,576,,,12-11-2016 15:15,387375.2,536
,12-11-2015 15:30,404365.3,580,,,12-11-2016 15:30,392472.2,536
,12-11-2015 15:45,404365.3,578,,,12-11-2016 15:45,392472.2,537
,12-11-2015 16:00,404365.3,576,,,12-11-2016 16:00,392472.2,537
,12-11-2015 16:15,404365.3,579,,,12-11-2016 16:15,392472.2,539
,12-11-2015 16:30,404365.3,579,,,12-11-2016 16:30,392472.2,539
,12-11-2015 16:45,399268.3,578,,,12-11-2016 16:45,392472.2,539
,12-11-2015 17:00,404365.3,579,,,12-11-2016 17:00,387375.2,540
,12-11-2015 17:15,399268.3,575,,,12-11-2016 17:15,392472.2,542
,12-11-2015 17:30,404365.3,572,,,12-11-2016 17:30,392472.2,544
,12-11-2015 17:45,404365.3,569,,,12-11-2016 17:45,392472.2,546
,12-11-2015 18:00,399268.3,569,,,12-11-2016 18:00,392472.2,547
,12-11-2015 18:15,404365.3,570,,,12-11-2016 18:15,392472.2,548
,12-11-2015 18:30,399268.3,572,,,12-11-2016 18:30,392472.2,547
,12-11-2015 18:45,404365.3,575,,,12-11-2016 18:45,392472.2,546
,12-11-2015 19:00,404365.3,574,,,12-11-2016 19:00,387375.2,545
,12-11-2015 19:15,404365.3,575,,,12-11-2016 19:15,387375.2,544
,12-11-2015 19:30,404365.3,573,,,12-11-2016 19:30,387375.2,546
,12-11-2015 19:45,404365.3,576,,,12-11-2016 19:45,392472.2,544
,12-11-2015 20:00,404365.3,580,,,12-11-2016 20:00,392472.2,549
,12-11-2015 20:15,404365.3,580,,,12-11-2016 20:15,387375.2,549
,12-11-2015 20:30,399268.3,576,,,12-11-2016 20:30,387375.2,549
,12-11-2015 20:45,399268.3,577,,,12-11-2016 20:45,392472.2,549
,12-11-2015 21:00,404365.3,576,,,12-11-2016 21:00,387375.2,548
,12-11-2015 21:15,404365.3,576,,,12-11-2016 21:15,387375.2,546
,12-11-2015 21:30,404365.3,575,,,12-11-2016 21:30,387375.2,543
,12-11-2015 21:45,404365.3,576,,,12-11-2016 21:45,387375.2,542
,12-11-2015 22:00,404365.3,575,,,12-11-2016 22:00,387375.2,542
,12-11-2015 22:15,399268.3,578,,,12-11-2016 22:15,387375.2,541
,12-11-2015 22:30,404365.3,577,,,12-11-2016 22:30,387375.2,541
,12-11-2015 22:45,404365.3,573,,,12-11-2016 22:45,382278.2,541
,12-11-2015 23:00,399268.3,580,,,12-11-2016 23:00,382278.2,539
,12-11-2015 23:15,399268.3,581,,,12-11-2016 23:15,378880.1,540
,12-11-2015 23:30,404365.3,577,,,12-11-2016 23:30,373783.1,539
,12-11-2015 23:45,404365.3,582,,,12-11-2016 23:45,373783.1,542
,12-12-2015 00:00,404365.3,582,,,12-12-2016 00:00,373783.1,543
,12-12-2015 00:15,399268.3,586,,,12-12-2016 00:15,373783.1,545
,12-12-2015 00:30,399268.3,585,,,12-12-2016 00:30,373783.1,546
,12-12-2015 00:45,399268.3,585,,,12-12-2016 00:45,373783.1,548
,12-12-2015 01:00,399268.3,581,,,12-12-2016 01:00,368686,550
,12-12-2015 01:15,394171.2,583,,,12-12-2016 01:15,368686,552
,12-12-2015 01:30,394171.2,583,,,12-12-2016 01:30,368686,551
,12-12-2015 01:45,399268.3,582,,,12-12-2016 01:45,363589,550
,12-12-2015 02:00,399268.3,579,,,12-12-2016 02:00,368686,546
,12-12-2015 02:15,399268.3,582,,,12-12-2016 02:15,363589,543
,12-12-2015 02:30,394171.2,581,,,12-12-2016 02:30,363589,541
,12-12-2015 02:45,399268.3,581,,,12-12-2016 02:45,363589,539
,12-12-2015 03:00,394171.2,580,,,12-12-2016 03:00,368686,537
,12-12-2015 03:15,394171.2,580,,,12-12-2016 03:15,363589,536
,12-12-2015 03:30,399268.3,578,,,12-12-2016 03:30,363589,535
,12-12-2015 03:45,394171.2,576,,,12-12-2016 03:45,363589,535
,12-12-2015 04:00,394171.2,575,,,12-12-2016 04:00,363589,534
,12-12-2015 04:15,399268.3,576,,,12-12-2016 04:15,363589,531
,12-12-2015 04:30,399268.3,574,,,12-12-2016 04:30,363589,532
,12-12-2015 04:45,399268.3,575,,,12-12-2016 04:45,363589,533
,12-12-2015 05:00,399268.3,575,,,12-12-2016 05:00,368686,534
,12-12-2015 05:15,399268.3,576,,,12-12-2016 05:15,368686,533
,12-12-2015 05:30,399268.3,575,,,12-12-2016 05:30,368686,533
,12-12-2015 05:45,399268.3,575,,,12-12-2016 05:45,368686,533
,12-12-2015 06:00,399268.3,577,,,12-12-2016 06:00,368686,534
,12-12-2015 06:15,399268.3,577,,,12-12-2016 06:15,363589,534
,12-12-2015 06:30,399268.3,579,,,12-12-2016 06:30,368686,534
,12-12-2015 06:45,399268.3,581,,,12-12-2016 06:45,368686,534
,12-12-2015 07:00,399268.3,582,,,12-12-2016 07:00,368686,536
,12-12-2015 07:15,404365.3,582,,,12-12-2016 07:15,368686,537
,12-12-2015 07:30,399268.3,583,,,12-12-2016 07:30,368686,538
,12-12-2015 07:45,399268.3,583,,,12-12-2016 07:45,368686,537
,12-12-2015 08:00,399268.3,581,,,12-12-2016 08:00,368686,539
,12-12-2015 08:15,399268.3,583,,,12-12-2016 08:15,368686,539
,12-12-2015 08:30,399268.3,581,,,12-12-2016 08:30,368686,538
,12-12-2015 08:45,394171.2,582,,,12-12-2016 08:45,373783.1,537
,12-12-2015 09:00,394171.2,581,,,12-12-2016 09:00,373783.1,536
,12-12-2015 09:15,394171.2,581,,,12-12-2016 09:15,373783.1,535
,12-12-2015 09:30,394171.2,578,,,12-12-2016 09:30,373783.1,534
,12-12-2015 09:45,394171.2,576,,,12-12-2016 09:45,373783.1,532
,12-12-2015 10:00,399268.3,574,,,12-12-2016 10:00,373783.1,531
,12-12-2015 10:15,394171.2,572,,,12-12-2016 10:15,373783.1,530
,12-12-2015 10:30,394171.2,571,,,12-12-2016 10:30,378880.1,529
,12-12-2015 10:45,394171.2,570,,,12-12-2016 10:45,378880.1,528
,12-12-2015 11:00,394171.2,569,,,12-12-2016 11:00,378880.1,528
,12-12-2015 11:15,399268.3,569,,,12-12-2016 11:15,378880.1,527
,12-12-2015 11:30,394171.2,568,,,12-12-2016 11:30,382278.2,528
,12-12-2015 11:45,394171.2,566,,,12-12-2016 11:45,382278.2,528
,12-12-2015 12:00,394171.2,566,,,12-12-2016 12:00,382278.2,527
,12-12-2015 12:15,399268.3,567,,,12-12-2016 12:15,382278.2,529
,12-12-2015 12:30,394171.2,567,,,12-12-2016 12:30,382278.2,530
,12-12-2015 12:45,394171.2,568,,,12-12-2016 12:45,387375.2,530
,12-12-2015 13:00,399268.3,570,,,12-12-2016 13:00,387375.2,531
,12-12-2015 13:15,394171.2,572,,,12-12-2016 13:15,387375.2,532
,12-12-2015 13:30,399268.3,573,,,12-12-2016 13:30,387375.2,533
,12-12-2015 13:45,394171.2,575,,,12-12-2016 13:45,387375.2,535
,12-12-2015 14:00,394171.2,577,,,12-12-2016 14:00,392472.2,536
,12-12-2015 14:15,399268.3,578,,,12-12-2016 14:15,392472.2,537
,12-12-2015 14:30,394171.2,578,,,12-12-2016 14:30,397569.3,538
,12-12-2015 14:45,399268.3,579,,,12-12-2016 14:45,397569.3,541
,12-12-2015 15:00,394171.2,581,,,12-12-2016 15:00,397569.3,540
,12-12-2015 15:15,394171.2,582,,,12-12-2016 15:15,397569.3,544
,12-12-2015 15:30,394171.2,583,,,12-12-2016 15:30,397569.3,543
,12-12-2015 15:45,399268.3,586,,,12-12-2016 15:45,402666.3,546
,12-12-2015 16:00,399268.3,585,,,12-12-2016 16:00,402666.3,547
,12-12-2015 16:15,399268.3,583,,,12-12-2016 16:15,402666.3,549
,12-12-2015 16:30,399268.3,579,,,12-12-2016 16:30,397569.3,552
,12-12-2015 16:45,394171.2,581,,,12-12-2016 16:45,397569.3,553
,12-12-2015 17:00,394171.2,580,,,12-12-2016 17:00,397569.3,556
,12-12-2015 17:15,394171.2,576,,,12-12-2016 17:15,402666.3,560
,12-12-2015 17:30,394171.2,581,,,12-12-2016 17:30,397569.3,561
,12-12-2015 17:45,394171.2,580,,,12-12-2016 17:45,402666.3,561
,12-12-2015 18:00,394171.2,579,,,12-12-2016 18:00,402666.3,563
,12-12-2015 18:15,394171.2,576,,,12-12-2016 18:15,402666.3,558
,12-12-2015 18:30,394171.2,575,,,12-12-2016 18:30,402666.3,562
,12-12-2015 18:45,394171.2,576,,,12-12-2016 18:45,397569.3,560
,12-12-2015 19:00,394171.2,575,,,12-12-2016 19:00,397569.3,561
,12-12-2015 19:15,394171.2,572,,,12-12-2016 19:15,397569.3,558
,12-12-2015 19:30,394171.2,574,,,12-12-2016 19:30,397569.3,558
,12-12-2015 19:45,394171.2,572,,,12-12-2016 19:45,392472.2,559
,12-12-2015 20:00,394171.2,576,,,12-12-2016 20:00,392472.2,555
,12-12-2015 20:15,394171.2,572,,,12-12-2016 20:15,397569.3,558
,12-12-2015 20:30,394171.2,572,,,12-12-2016 20:30,397569.3,556
,12-12-2015 20:45,394171.2,575,,,12-12-2016 20:45,397569.3,557
,12-12-2015 21:00,394171.2,571,,,12-12-2016 21:00,392472.2,561
,12-12-2015 21:15,394171.2,573,,,12-12-2016 21:15,397569.3,558
,12-12-2015 21:30,394171.2,576,,,12-12-2016 21:30,397569.3,560
,12-12-2015 21:45,394171.2,579,,,12-12-2016 21:45,397569.3,559
,12-12-2015 22:00,394171.2,577,,,12-12-2016 22:00,392472.2,557
,12-12-2015 22:15,399268.3,581,,,12-12-2016 22:15,392472.2,559
